videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
2R9C3gTWLkk,"I created the EASIEST training pack in the world and it still made Rocket League players rage",2020-12-30,Long Form,12M56S,776,5921978,193017,6030
p6B1NOWbmPw,"Unknown Rocket League Youtubers",2020-12-25,Long Form,11M44S,704,1067458,49519,8917
mx992btlL08,"1 Rocket League Pro vs EVERY RANK AT ONCE (impossible)",2020-12-22,Long Form,10M10S,610,2961006,80313,3342
U1hXlROhOws,"We found out the highest rank in the new Rocket League SEASON 2 placements",2020-12-16,Long Form,11M31S,691,1318527,49463,2078
O4BN77Ti7aA,"I made Rocket League players INVISIBLE (but didn't tell them)",2020-12-10,Long Form,14M21S,861,3567408,105187,2992
GlqUwB3hxII,"I disguised a Rocket League pro as a bot in a tournament. Will anyone notice?",2020-12-04,Long Form,10M25S,625,4659608,103846,3754
qD5lTnc0wWE,"I asked you to send me your best Rocket League talent but didn't expect this...",2020-11-27,Long Form,22M,1320,2690000,93538,3823
jtljJXO0DVE,"I challenged Musty in Rocket League but I used your ideas",2020-11-20,Long Form,11M15S,675,2038355,66949,1947
EFIEgcNyXq4,"The top 20 Rocket League players in the world (2020)",2020-11-14,Long Form,12M2S,722,1915440,70275,5146
HavuY7Cy33Q,"How to make Rocket League players mad just by playing the game",2020-11-07,Long Form,14M10S,850,2508961,74765,3701
cT5QNGDHKVA,"I played in every single Rocket League server (EXTREME LAG CHALLENGE)",2020-10-31,Long Form,15M36S,936,2364678,64563,4730
2K0y9ihfbWI,"I hired e-girls in Rocket League and then pitted them against each other",2020-10-24,Long Form,19M3S,1143,3329090,91622,3122
eUrio5coUgc,"Someone made Rocket League in Minecraft, so I tested it out",2020-10-19,Long Form,8M38S,518,1937105,65283,2071
LoW-x9duJow,"I made it IMPOSSIBLE to score in Rocket League and bet PROS $100",2020-10-15,Long Form,10M58S,658,7988189,157862,4235
QUl-DomkQvI,"The 3 BIGGEST Rocket Leaguers (new team)",2020-10-10,Long Form,11M6S,666,1031237,46576,1996
