videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
rEiYBP0qZ8Y,"The Problem with Ranks in Rocket League",2019-10-03,Long Form,6M12S,undefined,1028732,32754,1943
pdhclhVzuG4,"The true story behind the Rocket League channel that stopped uploading",2019-09-25,Long Form,12M24S,undefined,966045,38333,1423
S1Jl_k6HJtc,"The first Rocket League Olympics",2019-09-19,Long Form,11M10S,undefined,1222221,39264,1620
xgr_EQo0WzI,"Guessing what happens next...",2019-09-13,Long Form,11M6S,undefined,1576314,38388,1222
KeeFAWWFB3o,"The 20 Best Rocket League Players in the World (and the goals that made them)",2019-09-06,Long Form,11M57S,undefined,1076521,25337,2223
j3u_HiR664E,"PROS vs GOLDS but the Golds just have to touch the ball - Rocket League Experiments 1",2019-09-02,Long Form,11M32S,undefined,2979558,76045,3362
aEBDNHhNOC0,"Memes, Goals, and Moments you missed from RL BTS",2019-08-28,Long Form,10M23S,undefined,349524,14152,644
b6NkLHoNLT8,"How we created a completely new game mode in Rocket League",2019-08-21,Long Form,6M50S,undefined,841357,32393,1378
04QnTmlqvLU,"Why you should never celebrate too early in Rocket League",2019-08-17,Long Form,7M53S,undefined,1829220,59783,2072
xrHD8_jovDs,"Portal in Rocket League",2019-08-13,Long Form,11M35S,undefined,281203,8974,413
Jv7m3ONaKRE,"Drama in Rocket League",2019-08-09,Long Form,7M51S,undefined,993745,32915,1672
V-XoNkzdV9k,"The Four Man Gauntlet Challenge",2019-08-03,Long Form,11M,undefined,614425,14788,415
WIfmlaWSiOE,"Heart rate monitor game (DON'T LOSE YOUR COOL) while trying to play Rocket League",2019-07-30,Long Form,10M49S,undefined,364417,13185,982
hmOHSSZ8gjw,"Every type of Rocket League player together at a convention",2019-07-24,Long Form,6M26S,undefined,959092,39611,2089
Jox01ImAe1Y,"Pros Guess Rocket League Ranks",2019-07-17,Long Form,13M20S,undefined,3929748,64363,5888
iJyxYeS-3V8,"I went undercover to see what the Rocket League community is like",2019-07-12,Long Form,10M49S,undefined,1015272,28752,990
uEt5mEMOrxU,"The simple way anyone can rank up in Rocket League",2019-07-08,Long Form,7M12S,undefined,1181379,46808,2307
rTSRMB9wyiM,"The 5 stages every Rocket League player goes through",2019-06-30,Long Form,9M19S,undefined,1488902,50802,8540
wvzceRiVhec,"The biggest sunless plot twist of all time",2019-06-21,Long Form,6M23S,undefined,3487042,128761,5179
nU-erxXJbdA,"I made a real life Rocket league car (cosplay)",2019-06-17,Long Form,10M16S,undefined,699502,33006,2942
42PT9COjHk0,"3 Levels of Rocket League",2019-06-12,Long Form,10M27S,undefined,2698808,56001,4475
2fgwTJCvhfU,"Who would win: Sunless's Wife vs Fluump's Wife",2019-06-08,Long Form,14M18S,undefined,1861000,47501,4071
0MWUeK36IXU,"This is what Rocket League quickchats ACTUALLY mean",2019-05-31,Long Form,6M10S,undefined,2809847,103035,6306
KmOozaluU48,"Guess this mans Rocket League rank",2019-05-18,Long Form,13M11S,undefined,3566321,65680,2459
-aKxYVdnbrc,"A Bronze reacts to Rocket League pros",2019-05-13,Long Form,10M5S,undefined,3045591,65284,4083
x-F2w3KVpAk,"Ranking Every Rocket League Map (tier list)",2019-05-08,Long Form,7M54S,undefined,506770,20709,2262
-6b9Al5UOr8,"PLEASE DON'T KILL ROCKET LEAGUE",2019-05-05,Long Form,6M56S,undefined,1077442,41632,5005
ayqxH3jBrMg,"How I went from very bad to Grand Champion in 2 months (featuring doggo)",2019-05-01,Long Form,11M22S,undefined,1004683,31806,1700
kgMqvspqxTI,"The problem with every Rocket League car...",2019-04-26,Long Form,6M4S,undefined,4089331,116309,26136
zDQa5CdZvB4,"The reason toxic players are so good",2019-04-22,Long Form,10M15S,undefined,2511662,74054,3921
UMBMUhn_nXk,"The worst teammate I have ever had",2019-04-18,Long Form,7M34S,undefined,7292251,198478,9531
iWbS4IrzJp8,"The first Rocket League FPS",2019-04-15,Long Form,10M21S,undefined,175643,5815,322
Rz-crhoNJOU,"PC Players vs Xbox Players",2019-04-06,Long Form,11M27S,undefined,1427391,31693,5305
zb949E6hXqI,"We added guns to Rocket League",2019-04-01,Long Form,7M27S,undefined,520515,18825,921
II4FZhbTGLI,"Rocket League Drunk vs Sober",2019-03-25,Long Form,9M47S,undefined,1672225,41983,2128
yBbcwFGQUnQ,"My friend said he could make Rocket League in Fortnite - I didn't believe him",2019-03-19,Long Form,10M45S,undefined,1432632,35403,1372
zXf0LPwfrKQ,"How long can a Platinum last in Grand Champion in Rocket League?",2019-03-16,Long Form,9M22S,undefined,880297,23289,1613
x9d49UzgEiA,"What keeps Rocket League players out of champ?",2019-03-11,Long Form,11M29S,undefined,892236,26301,1573
SGGjtQ6Uxr4,"Toxicity in Rocket League",2019-03-06,Long Form,11M14S,undefined,968681,31698,3479
_qHE54-rz1w,"How one Rocket League pro comes up with insane maps",2019-03-02,Long Form,12M40S,undefined,900021,22812,800
iX_SBX8ptiA,"They actually did it...",2019-02-23,Long Form,5M25S,undefined,1068043,29005,1212
nZjNx7UlqWY,"How the Rocket League Mafia Works",2019-02-19,Long Form,14M48S,undefined,1531651,37700,1595
e-I5Mf0EtjQ,"professional rocket league explained",2019-02-13,Long Form,11M10S,undefined,1142781,29497,1893
Rn5haT5Jqtk,"What if you could BE the ball in Rocket League? (and other mini games)",2019-02-06,Long Form,11M43S,undefined,2696894,56045,1703
meytqaHSlTU,"WORLD RECORD Ball Carry in Rocket League 49+ Minutes",2019-02-02,Long Form,52M25S,undefined,147574,7127,802
RozmO9Yjv6g,"What if Rocket League had REFS?",2019-01-28,Long Form,8M6S,undefined,3321464,74437,1993
szetq7VOTIk,"Why nobody uses toppers in Rocket League",2019-01-23,Long Form,6M41S,undefined,2634878,63199,4630
eF3vW6ZpV8M,"The 10 Worst Rocket League Mechanics",2019-01-17,Long Form,10M45S,undefined,2260663,47452,1900
zxKW3FRlPCM,"How much better is a pro Rocket League player than a regular player?",2019-01-10,Long Form,10M43S,undefined,4088630,73780,2550
llcJw9XCDyM,"I made a new Rocket League challenge - the DEADLY GAUNTLET",2019-01-07,Long Form,13M6S,undefined,524517,12892,577
IZMpbhTKDLE,"Rocket League Stereotypes",2019-01-03,Long Form,5M39S,undefined,4097815,87466,4905
p80r7GCv3qM,"I quit my job because of rocket league",2018-12-24,Long Form,2M28S,undefined,215764,15468,1157
RbmuZqMnZGA,"Mistakes every Rocket League player makes - ALG UNIVERSITY EPISODE 3",2018-12-20,Long Form,12M6S,undefined,851049,17298,1172
JvIC05Pw0V8,"We challenged strangers to 1v1 in real life Rocket League (hot wheels)",2018-12-17,Long Form,10M26S,undefined,4131593,97378,2457
MdQCQNaTukA,"PC players vs PS4 players",2018-12-13,Long Form,12M30S,undefined,749090,22092,3440
cCF-wBokZNM,"What penalties in Rocket League would look like (and other terrible ideas)",2018-12-10,Long Form,10M28S,undefined,1304184,38477,1308
E-thms5R9H8,"Making players guess other Rocket League players ranks 2",2018-12-05,Long Form,11M22S,undefined,575559,13219,1778
gXMaYKGdIv4,"How we added real curveballs to Rocket League",2018-12-01,Long Form,10M25S,undefined,2209368,51495,4234
f9aCSxSwTp8,"Giving keys to random players who can answer Rocket League questions! ep3",2018-11-28,Long Form,14M53S,undefined,494610,10730,716
9cBCYujsXMA,"I hired a shady essay writing service to make this video on Rocket League for me",2018-11-24,Long Form,7M34S,undefined,316296,10602,960
7vLD2fkxvIc,"This teammate stole almost all of my goals in Rocket League",2018-11-21,Long Form,11M53S,undefined,1813903,63482,1764
z1sQnomEWiI,"I tried to beat the new smart bots in Rocket League - impossible challenge",2018-11-17,Long Form,5M6S,undefined,1269234,33464,987
wB5R795WU-k,"From bronze to world champion in 8000 hours",2018-11-15,Long Form,4M37S,undefined,163226,5917,769
q8l4bPekWBA,"Are you smarter than a Rocket League champion? ALG UNIVERSITY EPISODE 2",2018-11-08,Long Form,12M40S,undefined,406725,11736,995
JMTlKJzoYS4,"I made Rocket League players try to guess other players ranks",2018-11-03,Long Form,12M15S,undefined,1419272,20309,3212
q0dIpmbYOc0,"The exact moment I realized I'm more toxic than people think",2018-10-31,Long Form,8M28S,undefined,1166119,36982,2879
663moC9iY7Q,"Why You Suck at Red Dead Redemption 2",2018-10-27,Long Form,2M57S,undefined,71026,3298,311
CWnyEa3N2fw,"I hired a Rocket League coach on fiverr then challenged him to 1v1",2018-10-25,Long Form,12M,undefined,3985292,69900,2739
W0eYPjiqHCY,"I used the scarab for an entire month - here's what happened",2018-10-20,Long Form,10M8S,undefined,2182597,55164,2344
lUBs4WTNLcE,"So my subscribers asked why they suck at Rocket League - ALG UNIVERSITY EPISODE 1",2018-10-17,Long Form,15M35S,undefined,860755,25036,1577
QqSGON2C11s,"How this single game in Rocket League changed my life",2018-10-10,Long Form,6M3S,undefined,1552324,61134,2183
SYtogLzH6As,"The true story behind Squishy Muffinz and the ceiling shot",2018-10-04,Long Form,10M50S,undefined,3565938,73310,2141
w8Un4IRwTL8,"I played the prequel to Rocket League: SARPBC vs RL",2018-09-29,Long Form,8M46S,undefined,5285959,88262,3622
jt0vfyqLjr0,"3 simple ways to break down ANY defense in Rocket League",2018-09-26,Long Form,5M54S,undefined,161482,5545,311
R6aoAVYj52M,"Why everyone uses the same 3 cars in Rocket League",2018-09-19,Long Form,5M36S,undefined,2412331,56268,3562
UgDDHi-_fyY,"60 reasons you aren't a GC in less than 3 minutes",2018-09-15,Long Form,2M42S,undefined,980280,32453,1903
cIxmxDvHkWU,"The true story behind the best goal in Rocket League history",2018-09-12,Long Form,11M32S,undefined,6694983,151145,3971
B6mXI1PUHWg,"How to Trigger a Rocket League Player",2018-09-07,Long Form,6M16S,undefined,780836,18031,1119
sfvTTRkAx_o,"How to be an Elite Rocket League Player With NO Advanced Mechanics",2018-09-04,Long Form,12M11S,undefined,1794962,37015,2435
GOMMXrdZrTQ,"Why You Suck at Demos in Rocket League - WYSARL 21",2018-08-30,Long Form,9M11S,undefined,315138,7343,770
j7gxlo11aVo,"Rocket League is hockey (not soccer)",2018-08-27,Long Form,7M47S,undefined,631367,20308,2279
ry_bSVVT9v4,"5 things Rocket League players need to stop doing",2018-08-24,Long Form,10M21S,undefined,503760,12842,786
2JEJgkVAVTo,"The Meme Cars of Rocket League - Rocket Fashion 6",2018-08-18,Long Form,10M31S,undefined,67104,1817,272
9fF2o2lqw1Y,"A NEW way to find out why you suck at Rocket League!",2018-08-16,Long Form,9M2S,undefined,116358,4732,402
N7z1VS-Gb1w,"Dear Rocket League...",2018-08-14,Long Form,23M39S,undefined,123468,10523,6242
43jDls7CB5Q,"5 Signs that Rocket League Could Get Even Bigger Soon",2018-08-11,Long Form,7M27S,undefined,180973,5184,816
YBoiBAxKZj0,"Honest Rocket League Ad",2018-08-09,Long Form,3M29S,undefined,90625,4822,427
VnRMl9hz_00,"The 5 Worst Playstyles in Rocket League",2018-08-03,Long Form,7M14S,undefined,2078872,45410,3533
fBNYXDPs2G4,"Every Rocket League Player",2018-08-01,Long Form,4M57S,undefined,2951092,69776,2816
0I3V4hsyMPw,"The 10 Biggest Misconceptions in Rocket League",2018-07-30,Long Form,11M26S,undefined,818228,21034,2167
ZB6kkPf92UA,"8 Amazing Budget Car Designs (Under 5 Keys) Rocket Fashion ep 5",2018-07-27,Long Form,10M15S,undefined,82963,1857,230
_ApnlXoXsys,"Why the Octane is still the best car in Rocket League",2018-07-25,Long Form,10M4S,undefined,1012668,31910,2697
YYKhK_UKZv0,"How Every Pro Got Good at Rocket League",2018-07-23,Long Form,8M12S,undefined,515262,12477,773
B57w8OPRol0,"The 3 mental mistakes Rocket League players make",2018-07-19,Long Form,8M28S,undefined,256640,7740,531
1O-PQphoeaw,"Champs vs Grand Champs",2018-07-16,Long Form,16M17S,undefined,68188,1682,793
oiMNxGah5ds,"I pranked Fluump on JohnnyBoi's stream!",2018-07-13,Long Form,13M40S,undefined,1006707,20047,391
Y3nIQQJGJZ0,"7 EXPENSIVE CAR DESIGNS - Rocket Fashion 4",2018-07-11,Long Form,10M5S,undefined,193368,3335,294
5hFH4xy3YTU,"Why You Suck at Rocket League - When Ball Chasing is Good - Ep 20",2018-07-06,Long Form,7M40S,undefined,250632,6252,372
WavdLHLg9I8,"This team won 9 games in a row in Rocket League!",2018-07-04,Long Form,16M44S,undefined,199235,4428,284
ceJMcykW2M4,"Does playing with the worst cars ruin your rank in Rocket League?",2018-07-02,Long Form,16M4S,undefined,372332,10531,2453
QEhxTfHYeCs,"How to use advanced rotation with 3 easy roles - THE FORECHECK",2018-06-22,Long Form,10M33S,undefined,165742,6931,461
2FYxHP_FQBE,"Giving keys to random people who can answer Rocket League questions!",2018-06-21,Long Form,11M12S,undefined,381008,7575,460
-_hro8NtzPs,"All of the Best RLCS Goals and Moments - SEASON 5 LONDON",2018-06-17,Long Form,9M14S,undefined,71312,2203,190
9Q6VL1MWbcI,"Is 11v11 Rocket League on a big map possible?",2018-06-15,Long Form,8M17S,undefined,522432,10702,789
DZ9Bin9_2JQ,"What RLCS WORLD CHAMPIONSHIP in LONDON was like (classic vlog)",2018-06-13,Long Form,11M32S,undefined,54101,2773,314
dZP3pOLtBQg,"The 5 best ways to get out of a slump in Rocket League",2018-06-07,Long Form,7M48S,undefined,170565,5919,605
KClyCbikIio,"How to deal with bad teammates in Rocket League",2018-05-31,Long Form,8M10S,undefined,301274,8690,1303
zcOuiiyAzcc,"THE CASHMERC GAMESHOW (cash cab + Rocket League) Ep 1",2018-05-25,Long Form,11M7S,undefined,93941,3152,374
llWms8tFM6M,"18 Skills Rocket League players can learn from soccer players",2018-05-19,Long Form,10M11S,undefined,109645,6258,663
gSYdrQc8En4,"10 Insanely Flashy Car Designs | Rocket Fashion episode 3",2018-05-05,Long Form,12M33S,undefined,268073,4529,329
8u0UMnDW0Kg,"Who made it into RLCS? Everything that happened at Regionals",2018-05-01,Long Form,12M8S,undefined,82317,2536,232
zBSCFwJMA0k,"3 situations you need to master in Rocket League",2018-04-27,Long Form,6M33S,undefined,1251304,32598,1025
H86fhEigjCY,"Then vs Now 3 DEFENSE The Evolution of Rocket League",2018-04-14,Long Form,9M14S,undefined,244419,5081,191
W6Y7pxOSoC8,"Everything you missed from RLCS in one video (goals, moments, standings so far)",2018-04-06,Long Form,10M42S,undefined,119482,4991,353
t1li_stc1C4,"Why You're Really Good at Rocket League (but it's smash mouth all star)",2018-04-01,Long Form,3M49S,undefined,57675,3125,359
qnsSS2Pg3YI,"Why You Suck at Rocket League - Fakes and Mind Games - Episode 19",2018-03-24,Long Form,7M45S,undefined,537517,10618,443
SM8nwh87bnE,"When Jon Sandman joins your team, everything gets intense",2018-03-20,Long Form,28M6S,undefined,118954,2836,425
dJrJtfk7e8M,"Why you should play with Grand Champs",2018-03-13,Long Form,15M14S,undefined,41564,1070,171
aa7wMmidyKg,"Rocket League: Expectation vs Reality",2018-03-10,Long Form,5M27S,undefined,162450,6766,385
x-95HLQVpW8,"SunlessKhan Community vs Fluump Community",2018-03-04,Long Form,12M10S,undefined,69933,1998,140
ELTSN7SYQdc,"Why You Suck at Rocket League - Rules of Ones - WYSARL 18",2018-03-03,Long Form,4M35S,undefined,162741,5704,496
eCdfqZJBQng,"Then vs Now MECHANICS: The Evolution of Rocket League | Episode 2",2018-02-24,Long Form,8M6S,undefined,779654,14337,785
E8UPViibHcc,"10 MORE Amazing Car Designs on a Budget - Rocket Fashion - EP 2",2018-02-17,Long Form,10M15S,undefined,140113,2725,298
_nXMNua2ZXE,"Most Common Rotation Mistakes in Rocket League | WYSARL Episode 17",2018-02-09,Long Form,4M1S,undefined,233299,5891,390
V3YNBlq1zq0,"Goals, Goofs, and Gaffs: Dreamhack Leipzig BEST Moments",2018-02-02,Long Form,14M1S,undefined,386853,5153,348
kYZU6FqhIag,"10 Amazing Car Designs on a Budget - Rocket Fashion - EP 1",2018-01-24,Long Form,13M54S,undefined,619327,9823,489
6_N5SKAeYic,"The Best (and Worst) Walkouts in RLCS History",2018-01-19,Long Form,6M53S,undefined,285816,7315,340
idkBvbMJFHM,"RLCS Caster, 20 Questions - Carball and Chill Episode 2",2018-01-17,Long Form,13M32S,undefined,28432,1128,131
2aZA-NCRRgI,"The Best Defense in Rocket League | WYSARL Episode 16",2018-01-13,Long Form,8M1S,undefined,770112,21688,731
QX13RMoKG1c,"Rocket League with NASA",2018-01-08,Long Form,10M55S,undefined,35249,1134,181
EeciseeEw-U,"Then vs Now: The Evolution of Rocket League | SCORING",2018-01-03,Long Form,8M56S,undefined,691375,12553,743
OeP-LAmFy30,"Shitty Watercolour plays Rocket League - Carball and Chill ep 1",2017-12-20,Long Form,15M49S,undefined,54352,1753,236
uzelQeuodMo,"The Ultimate Training Guide Q&A + More Demonstration (from WYSARL ep 15)",2017-12-16,Long Form,9M38S,undefined,49495,1464,175
U5VXmGx9ou0,"The Ultimate Rocket League Training Guide (Fastest Skill/Rank Up Possible) | WYSARL 15",2017-12-13,Long Form,12M4S,undefined,1085928,37030,1214
oIiMPFgsoqc,"Are You Better Than a Quadriplegic? (meet quadnick)",2017-11-30,Long Form,13M44S,undefined,1523697,37756,1979
UAsffziSOfc,"RLCS Music Video | Pure Imagination | World Championship Season 4 LAN",2017-11-25,Long Form,2M33S,undefined,25658,1422,180
yiBzXZ4pNH4,"Best 2v2 ROTATION & STRATEGY in Rocket League | WYSARL Episode 14",2017-11-21,Long Form,6M46S,undefined,1434385,34366,1186
Hm5v6mKni_8,"CHAMP FOR THE HATERS (and wong)",2017-11-02,Long Form,9M22S,undefined,57184,1751,357
3bnnEBVw3zE,"Rocket League in 2017 Keys and Crates | WYSARL Episode 13",2017-10-28,Long Form,4M21S,undefined,234102,5120,512
AxFMTdryWFg,"Rocket League on PC vs CONSOLE | WYSARL episode 12",2017-10-12,Long Form,7M22S,undefined,863155,18236,1778
_K6MTz2Y9Ak,"Why You Suck at Rocket League: Episode 11 BEWARE THE RAGE METER",2017-09-24,Long Form,4M21S,undefined,317305,7102,572
x1S5QTRm3BY,"If Rocket League was a movie",2017-09-11,Long Form,1M46S,undefined,219891,7461,754
Bbm2OvloEDY,"5 Pro Rocket League Skills G2 ESPORTS | Universal Open Series PART 3",2017-08-10,Long Form,4M16S,undefined,56993,2060,153
wquJJRDuf8E,"5 Intermediate Rocket League Skills | Universal Open Series PART 2",2017-08-03,Long Form,4M16S,undefined,65424,1699,177
3fNfJ-jG69w,"5 Essential Rocket League Skills | Universal Open Series PART 1",2017-07-26,Long Form,4M21S,undefined,82820,2501,156
7EZj2yLCh24,"The Rocket League Game Show | Skill & Trivia Challenge | SunlessKhan",2017-07-13,Long Form,31M7S,undefined,28230,801,153
1ZcsE0_APxQ,"Why You Suck at Rocket League | Episode 10 | Season Finale",2017-06-09,Long Form,5M49S,undefined,283288,7142,484
1FmbTIC5urk,"Coach Wong gets carried? | Crazy good Rocket League night",2017-06-02,Long Form,14M37S,undefined,40312,1024,302
THcMLWOEc_o,"Why You Suck at Rocket League | 3v3 Rotation Explained | Episode 9",2017-05-26,Long Form,5M1S,undefined,769558,16684,659
2txxTHuBF2A,"DIAMOND FOR ALL THE HATERS - still suck though - WITH ROCKET LEAGUE COACH WONG",2017-05-18,Long Form,10M47S,undefined,66145,1297,250
BUSTvW42Fa8,"Why You Suck at Rocket League | REALEST ADVICE | Episode 8",2017-05-13,Long Form,4M46S,undefined,355899,6871,345
HEsOFJbJUAI,"Rocket League makes friends fight | 2v2 + trash talk | Clan Taco",2017-05-10,Long Form,19M7S,undefined,23033,408,74
2EopcWbyZJo,"Why You Suck at Rocket League | Episode 7 | Look Good Feel Good + more",2017-05-05,Long Form,3M46S,undefined,313431,6261,299
QoflMmPgiak,"Why You Suck at Rocket League | Episode 6 | Best how to rank up tips + does it matter?",2017-04-29,Long Form,4M33S,undefined,399912,8153,519
p9PErMheR5c,"Idiot friends play Rocket League | Clan Taco",2017-04-25,Long Form,8M4S,undefined,32830,626,155
RVTu-QgfmSk,"Best 10K Sexy Community Montage | SunlessKhan",2017-04-22,Long Form,4M10S,undefined,25121,1355,304
GcG02ik0EyU,"Why You Suck at Rocket League | Episode 5 | Tilting + Controller settings + Fast aerials",2017-04-15,Long Form,4M8S,undefined,510121,9161,488
Lg1TiFS53GA,"Why You Suck at Rocket League | Episode 4 | Physical vs Mental | Best tips",2017-04-07,Long Form,4M15S,undefined,465403,8417,594
N7WnyiTVSCE,"Why You Suck at Rocket League | Episode 3 | best defense want balls",2017-03-31,Long Form,4M29S,undefined,560200,10022,549
D-Oveym6JiU,"Why You Suck at Rocket League | Episode 2 | Double jumps+defense+bad teammates",2017-03-25,Long Form,2M29S,undefined,613763,9334,299
Vu_DmCLVKgQ,"Why You Suck at Rocket League | Episode 1 | Ball Chasing",2017-03-19,Long Form,2M22S,undefined,946365,19821,786
y80ENu8X8SQ,"10 Tips That Will Make You Grand Champion - Rocket League",2017-03-10,Long Form,3M6S,undefined,136232,3307,368
nWUL31qiek8,"If - A Rocket League Film",2017-02-28,Long Form,2M44S,undefined,59318,2510,273
b6dirMVa838,"3v3 Livestream Party Night | Rocket League Fun | Clan TACO!",2017-02-23,Long Form,10M52S,undefined,9206,294,71
BKSVOXUiRWE,"3v3 Teamplay EVERYONE GETS RISING STAR | Rocket League Party | Clan TACO!",2017-01-25,Long Form,15M47S,undefined,89306,3022,629
