videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
ZEh-qvsG3AE,"Porchetta Roasted in Chimichurri Salt",2024-08-16,Short,48S,48,3744770,174903,787
Xg5eyXFgmJo,"$1 vs $5,000 Mac and Cheese",2024-08-13,Short,1M,60,80522675,3608703,11844
pdp8epfX7jk,"Larry the Lobster Boil",2024-08-05,Short,53S,53,2552590,198309,1199
EI__pA1Rm2o,"3 Levels of Duck...",2024-07-31,Short,44S,44,2654992,196485,574
t2viyjJFNPA,"If you find yourself with a whole salmon...",2024-07-26,Short,36S,36,3897471,243270,1127
GfAf194V0KM,"Doctor said I need to eat more vegetables...",2024-07-19,Short,24S,24,10407061,622870,3480
6JtLxCszFsE,"$3,000 Wagyu A5 Meat Tower",2024-07-10,Short,28S,28,4024792,246276,1223
V0gUMXDDD0Q,"I almost burned down my neighborhood...",2024-07-06,Short,56S,56,654882,49650,248
k6PclBMD--E,"Whole Salmon BURIED in Citrus Salt",2024-07-03,Short,45S,45,7640252,581778,1305
gR8HUkMWF3o,"I took over a butcher shop for a day...",2024-06-29,Short,51S,51,943531,68981,252
S_qPNUVQd44,"Bacon makes EVERYTHING Better",2024-06-28,Short,41S,41,1706092,110989,525
qe9ao1BBhfI,"Deep Fried Dry-Aged Peking Duck",2024-06-25,Short,48S,48,1841556,140556,386
czPMeUtkQ-8,"$250 Wagyu A5 Slim Jim",2024-06-20,Short,39S,39,3752089,261851,643
JOoM3Qis_1U,"Don't watch if you hate butter and bacon...",2024-06-15,Short,47S,47,10114861,480227,1916
L5y_cvweBgQ,"$2,000 Wagyu Parm Pasta",2024-05-30,Short,36S,36,84831343,3236197,13233
kwfqjt-XBH8,"Cooking a Frozen Brisket",2024-05-26,Short,42S,42,1260017,101717,272
YW_YtcieURY,"Double Crunchwrap Cheeseburger",2024-05-22,Short,34S,34,2146552,153856,772
7z3WaCmKmWA,"Max vs Salt Bae (I disowned my sister)",2024-05-17,Short,29S,29,1922150,119314,424
U-IheOyI82U,"The Steak Review: Salt Bae ($1,000 tomahawk)",2024-05-15,Short,42S,42,3361611,190468,1285
uTpUh1iOcgQ,"Everything I ate in Hawaii (While harvesting invasive species)",2024-05-10,Short,58S,58,934531,66189,493
